"日期","地址","成交價","面積_實","每呎價_實","資料來源"
"2024-11-08","爵悅庭 車位 1樓 38號",160,NA,NA,"Land"
"2024-11-12","Belgravia Place 1期 1B座 26樓 15室",483.12,265,18231,"Land"
"2024-11-08","利奧坊．壹隅 1座 28樓 C室",770,295,26102,"Land"
"2024-11-08","映日灣 3座 33樓 C室",408,219,18630,"Land"
"2024-11-13","畢架山一號 4期 15座 8樓 B室",3400,1451,23432,"Land"
"2024-11-14","名城 1期 3座 6樓 NA室",950,677,14032,"Land"
"2024-11-14","浚峯 36樓 D室",988,464,21293,"Land"
"2024-11-11","迎豐 27樓 M室",296.5,191,15524,"Land"
"2024-11-12","嘉峯匯 2B座 17樓 C室",845,461,18330,"Land"
"2024-11-14","富業大廈 9樓 D室",308.8,253,12206,"Land"
"2024-11-14","綠悠雅苑 3座 32樓 C室",532,543,9797,"Land"
"2024-11-15","城市花園 車位 2樓 114號",139.98,NA,NA,"Land"
"2024-11-18","翰林峰 1座 7樓 D室",450,219,20548,"Land"
"2024-11-15","上水名都 巴黎閣 (3座) 13樓 F室",330,391,8440,"Land"
"2024-11-01","港島南岸 3C期 Blue Coast II 5座 6樓 C室",1085.3,509,21322,"Land"
"2024-11-13","金香閣 1樓 B室",748,605,12364,"Land"
"2024-11-13","半島豪庭 1座 36樓 B室",1660,952,17437,"Land"
"2024-11-13","屯門中心大廈 十四樓 5室",305,492,6199,"Land"
"2024-11-08","兆康苑 兆順閣 (K座) 三十樓 1室",348,447,7785,"Land"
"2024-11-08","祈德尊新邨 B座 16樓 F室",474.8,487,9749,"Land"
"2024-11-08","映御 1座 18樓 M室",410,398,10302,"Land"
"2024-11-11","日出康城 8期 SEA TO SKY 車位 1樓 R64號",210,NA,NA,"Land"
"2024-11-11","富麗花園 昌華閣 21樓 C室",375,313,11981,"Land"
"2024-11-18","錦華大廈 12樓 2室",316.8,349,9077,"Land"
"2024-11-21","淘大花園 1期 A座 35樓 1室",475,390,12179,"Land"
"2024-11-14","環宇海灣 2座 17樓 E室",930,759,12253,"Land"
"2024-11-06","峻瀅 1期 6座 19樓 B室",545,499,10922,"Land"
"2024-11-01","瑜悅 30樓 E室",844.82,470,17975,"Land"
"2024-11-14","沙田第一城 7期 34座 32樓 B室",795,707,11245,"Land"
"2024-11-11","顯徑邨 顯德樓 (2座) 34樓 8室",253.8,381,6661,"Land"
"2024-11-15","珀麗灣 3期 23座 28樓 E室",550,490,11224,"Land"
"2024-11-15","愉景灣 4期蘅峰蘅安徑 庭安閣 8樓 C室",550,708,7768,"Land"
"2024-11-12","碧街19號 四樓 19號",280,406,6897,"Land"
"2024-11-01","瑜悅 20樓 G室",515.23,350,14721,"Land"
"2024-10-31","海峯 26樓 C室",670,507,13215,"Land"
"2024-11-08","雨後 23樓 S室",392.39,294,13347,"Land"
"2024-11-18","爾登華庭 3座 8樓 B室",1000,1293,7734,"Land"
"2024-11-18","爾登華庭 車位 地庫2 170號",100,NA,NA,"Land"
"2024-11-18","維景灣畔 3期 車位 低層地下1樓 217號",166.8,NA,NA,"Land"
"2024-11-21","富豪花園 帝皇閣 (I座) 12樓 F室",468,465,10065,"Land"
"2024-11-19","漾日居 2期 7座 10樓 C室",1250,630,19841,"Land"
"2024-11-18","福安花園 1座 9樓 A室",552.8,593,9322,"Land"
"2024-11-15","日出康城 1期 首都 馬德里 (2座-右翼) 51樓 A室",750,716,10475,"Land"
"2024-10-31","惠利大廈 8樓 6室",280,369,7588,"Land"
"2024-11-05","日出康城 4期A 晉海 車位 B2樓 C408號",171,NA,NA,"Land"
"2024-11-15","德福花園 A座 7樓 4室",510,517,9865,"Land"
"2024-11-18","峻瀅 1期 5座 30樓 A室",668,736,9076,"Land"
"2024-11-01","瑜悅 23樓 F室",535.35,343,15608,"Land"
"2024-11-01","瑜悅 17樓 F室",512.49,343,14941,"Land"
"2024-11-13","港灣豪庭 1期 6座 30樓 A室",508,326,15583,"Land"
"2024-11-08","彩蒲苑 彩顏閣 (D座) 二十六樓 3室",360,438,8219,"Land"
"2024-11-06","連方 II 9樓 S7室",515,213,24178,"Land"
"2024-11-06","連方 II 11樓 S7室",519.9,213,24408,"Land"
"2024-11-06","連方 II 12樓 S7室",538.1,213,25263,"Land"
"2024-11-13","連方 II 16樓 N1室",702.7,280,25096,"Land"
"2024-11-08","澐璟 1座 18樓 A室",10085.04,2088,48300,"Land"
"2024-11-08","雨後 25樓 G室",831.96,624,13333,"Land"
"2024-11-11","寶翠園 2期 6座 48樓 C室",1480,773,19146,"Land"
"2024-11-15","慶祥大廈 16樓 D室",336.5,326,10322,"Land"
"2024-11-19","金寶樓 六樓 D室",295,238,12395,"Land"
"2024-11-19","均益大廈 1期 均益大廈第1期 十七樓 21A室",255,269,9480,"Land"
"2024-11-21","永輝大廈 17樓 B室",490,421,11639,"Land"
"2024-11-11","海濱花園 海濤閣 (5座) 24樓 C室",522,496,10524,"Land"
"2024-11-08","雲地利台 A座 8樓 1室",2700,1185,22785,"Land"
"2024-11-08","雲地利台 車位 低層地下2樓 35號",230,NA,NA,"Land"
"2024-11-07","仁信大廈 4樓 A室",290,240,12083,"Land"
"2024-11-01","明苑 19樓 B室",803,505,15901,"Land"
"2024-11-01","衙前塱道74-80號 二樓 76號(B室)",327,379,8628,"Land"
"2024-11-06","衙前塱道74-80號 五樓 78號(C室)",309,372,8306,"Land"
"2024-11-12","昌盛大樓 四樓 A室",292,313,9329,"Land"
"2024-11-12","昌盛大樓 五樓 C室",320,360,8889,"Land"
"2024-11-11","衙前塱道74-80號 五樓 74號(A室)",425,506,8399,"Land"
"2024-11-08","萬發樓 二樓 A室",322,321,10031,"Land"
"2024-11-11","福華街574號 八樓 574號",339.3,598,5674,"Land"
"2024-11-11","天寶大廈 B座 16樓 D室",1700,1141,14899,"Land"
"2024-11-01","天寶大廈 車位 地庫 11號",90,NA,NA,"Land"
"2024-11-15","康盈苑 十三樓 20室",275,489,5624,"Land"
"2024-11-01","Larchwood 11樓 J室",488.8,259,18873,"Land"
"2024-11-01","海柏花園 車位 1樓 191號",128,NA,NA,"Land"
"2024-11-01","海柏花園 車位 1樓 174號",129,NA,NA,"Land"
"2024-11-01","新港城 3期 Q座 4樓 5室",445,361,12327,"Land"
"2024-11-12","匯景花園 9座 16樓 B室",690,612,11275,"Land"
"2024-11-12","柏傲莊 1期 3座 (3B) 42樓 D室",705,327,21560,"Land"
"2024-11-13","冠華大廈 8樓 C室",328,328,10000,"Land"
"2024-11-07","維港滙 1期 2座 9樓 C室",2191.53,784,27953,"Land"
"2024-11-06","維港滙 3期 1座 (1B) 2樓 A室",1121.4,524,21401,"Land"
"2024-10-29","啟新大廈 三樓 12室(47號後座)",298,400,7450,"Land"
"2024-11-19","廣源大廈 十二樓 K室",433,592,7314,"Land"
"2024-11-01","通菜街160號 三樓 160號",438,685,6394,"Land"
"2024-11-19","日出康城 12期B Park Seasons 2座 (2A) 37樓 G室",487.5,325,15000,"Land"
"2024-11-07","日出康城 12期B Park Seasons 2座 (2B) 27樓 C室",678.8,451,15051,"Land"
"2024-11-19","海典灣 車位 地下 G129號",97.8,NA,NA,"Land"
"2024-11-15","曉柏峰 A座 16樓 A8室",625.5,350,17871,"Land"
"2024-11-01","瑜悅 25樓 F室",519.72,343,15152,"Land"
"2024-11-06","維港1號 1A座 33樓 F室",963.3,448,21502,"Land"
"2024-11-12","寧峰苑 晴峰閣 (A座) 32樓 8室",420,506,8300,"Land"
"2024-11-04","海堤灣畔 2座 8樓 H室",590,558,10573,"Land"
"2024-11-08","美孚新邨 5期 蘭秀道15號 19樓 B室",578,508,11378,"Land"
"2024-10-31","偉景花園 2座 17樓 D室",550,694,7925,"Land"
"2024-11-11","樂滿大廈 五樓 B室",330,311,10611,"Land"
"2024-11-23","樂悠居 低層 12室",578,424,13632,"AC"
"2024-11-22","珠城大廈 C座 低層 C8室",400,493,8114,"AC"
"2024-11-22","溱柏 2座 低層 H室",670,821,8161,"AC"
"2024-11-22","天晉 天晉 2座 高層 E室",870,538,16171,"AC"
"2024-11-22","荔欣苑 荔采閣 (B座) 高層 1室",570,636,8962,"AC"
"2024-11-22","日出康城 1期 首都 班芙 (1座-左翼) 低層 C室",777,729,10658,"AC"
"2024-11-22","高逸華軒 高層 C室",1400,714,19608,"AC"
"2024-11-22","嘉悅 1座 中層 H室",678,461,14707,"AC"
"2024-11-22","峻巒 2C期 Park Yoho Milano 32A座 低層 E室",268,254,10551,"AC"
"2024-11-22","君傲灣 2座 高層 E室",660,440,15000,"AC"
"2024-11-22","聽濤雅苑 1期 9座 高層 B室",866.8,788,11000,"AC"
"2024-11-22","荃灣中心 杭州樓 (3座) 中層 E室",286,324,8827,"AC"
"2024-11-22","薈蕎 1翼 中層 A3室",513,395,12987,"AC"
"2024-11-15","日出康城 12期B Park Seasons 2座 (2B) 9樓 D室",619.9,437,14185,"Land"
"2024-11-11","日出康城 12期B Park Seasons 2座 (2B) 39樓 E室",478.3,324,14762,"Land"
"2024-11-15","天瀧 2座 18樓 B室",3303,1002,32964,"Land"
"2024-10-28","永隆閣 5樓 A室",250,408,6127,"Land"
"2024-09-30","沙田第一城 商場A座 車位 2樓 252號(B座)",78.5,NA,NA,"Land"
"2024-11-12","映灣園 2期 映濤軒 8座 33樓 F室",570,548,10401,"Land"
"2024-11-11","海日灣 Court C 1座 15樓 D室",1275,1046,12189,"Land"
"2024-11-08","高爾夫．御苑 7座 18樓 B室",400,372,10753,"Land"
"2024-11-15","錦泰苑 錦興閣 (C座) 18樓 4室",618.8,650,9520,"Land"
"2024-11-11","南昌戲院大廈 九樓 10室",300,452,6637,"Land"
"2024-11-01","得運大廈 十一樓 A室",200,223,8969,"Land"
"2024-11-01","東威閣 14樓 G室",193,224,8616,"Land"
"2024-10-31","美菱居 22樓 A室",428,420,10190,"Land"
"2024-11-01","泰康樓 4樓 C室",163,339,4808,"Land"
"2024-11-08","建利大樓 A座 二十二樓 2室",420,355,11831,"Land"
"2024-11-08","新峰花園 2期 6座 3樓 C室",820,883,9287,"Land"
"2024-11-08","嘉湖山莊 2期 賞湖居 4座 31樓 F室",405,449,9020,"Land"
"2024-11-08","康怡花園 M座 (1-8室) 10樓 6室",838,628,13344,"Land"
"2024-11-08","翠擁華庭 15座 9樓 A室",620,675,9185,"Land"
"2024-11-08","泓景臺 車位 2樓 120號",125,NA,NA,"Land"
"2024-11-07","泓景臺 1期 2座 46樓 D室",733.8,471,15580,"Land"
"2023-01-12","啟欣苑 A座 3樓 2室",220.94,NA,NA,"Land"
"2022-12-01","啟欣苑 A座 17樓 17室",323,NA,NA,"Land"
"2022-11-23","啟欣苑 A座 21樓 5室",369.16,NA,NA,"Land"
"2022-11-29","啟欣苑 B座 23樓 12室",339.87,NA,NA,"Land"
"2022-11-15","啟欣苑 B座 34樓 15室",475.59,NA,NA,"Land"
"2023-01-06","啟欣苑 A座 14樓 3室",231.47,NA,NA,"Land"
"2023-01-11","啟欣苑 A座 23樓 4室",233.53,NA,NA,"Land"
"2022-12-01","啟欣苑 A座 26樓 25室",312.71,NA,NA,"Land"
"2022-12-02","啟欣苑 B座 12樓 19室",314.4,NA,NA,"Land"
"2022-11-21","啟欣苑 A座 35樓 14室",380.36,NA,NA,"Land"
"2023-02-15","啟欣苑 A座 23樓 8室",179.21,NA,NA,"Land"
"2022-11-23","啟欣苑 A座 23樓 5室",370.92,NA,NA,"Land"
"2022-11-21","啟欣苑 A座 27樓 11室",376.24,NA,NA,"Land"
"2022-12-28","啟欣苑 A座 28樓 2室",247.14,NA,NA,"Land"
"2022-11-22","啟欣苑 A座 17樓 26室",363.3,NA,NA,"Land"
"2022-11-25","啟欣苑 B座 23樓 13室",346.21,NA,NA,"Land"
"2022-11-23","啟欣苑 B座 4樓 20室",351.26,NA,NA,"Land"
"2023-01-09","啟欣苑 A座 3樓 19室",221.37,NA,NA,"Land"
"2022-12-22","啟欣苑 A座 9樓 18室",232.13,NA,NA,"Land"
"2022-12-06","啟欣苑 B座 2樓 6室",277.89,NA,NA,"Land"
"2023-02-20","啟欣苑 B座 10樓 7室",147.48,NA,NA,"Land"
"2022-11-28","啟欣苑 B座 18樓 13室",341.91,NA,NA,"Land"
"2022-11-24","啟欣苑 A座 2樓 21室",353.91,NA,NA,"Land"
"2022-11-21","啟欣苑 B座 14樓 20室",365.06,NA,NA,"Land"
"2022-11-29","啟欣苑 A座 17樓 9室",363.83,NA,NA,"Land"
"2022-11-22","啟欣苑 A座 16樓 14室",363.89,NA,NA,"Land"
"2022-11-21","啟欣苑 B座 34樓 20室",383.24,NA,NA,"Land"
"2023-01-06","啟欣苑 B座 37樓 4室",244.87,NA,NA,"Land"
"2023-01-12","啟欣苑 A座 14樓 4室",227.32,NA,NA,"Land"
"2024-11-01","黃金海灣 1期 意嵐 5A座 15樓 E室",485.2,439,11052,"Land"
"2024-11-08","新亞大樓 十三樓 6號",372,463,8035,"Land"
"2024-11-04","Miami Quay 1期 1座 10樓 B室",1633.4,661,24711,"Land"
"2024-11-13","Double Coast 1期 Double Coast I 3座 10樓 H室",558.6,324,17241,"Land"
"2024-11-13","漾日居 車位 地庫1 202號",93,NA,NA,"Land"
"2024-11-18","新寶城 1座 45樓 C室",508,377,13475,"Land"
"2024-11-13","凱和山 5座 16樓 A室",828.1,700,11830,"Land"
"2024-11-15","海光閣 16樓 B室",337,308,10942,"Land"
"2024-11-19","幸俊苑 俊禮閣 (A座) 14樓 5室",398,407,9779,"Land"
"2024-11-18","文石大廈 15樓 B室",300,246,12195,"Land"
"2024-11-18","鳳祥樓 10樓 E室",320,449,7127,"Land"
"2024-11-19","豐景花園 B座 十一樓 1室",360,408,8824,"Land"
"2024-11-05","恆安大樓 2樓 157A號",300,497,6036,"Land"
"2024-11-05","海逸豪園 5期(IVB) 翠堤灣 23A座 29樓 G室",888,537,16536,"Land"
"2024-11-01","天璽．天 1期 6座 33樓 F室",1007.84,460,21910,"Land"
"2022-11-17","啟欣苑 A座 32樓 20室",403.56,NA,NA,"Land"
"2024-11-14","恆福大廈 五樓 172號",196,404,4851,"Land"
"2024-11-06","Miami Quay 1期 1座 30樓 A室",4168,1335,31221,"Land"
"2024-11-14","金馬倫道19-21號 九樓 19A號(C室)",520,693,7504,"Land"
"2024-11-14","金馬倫道15號 八樓 15號",560,780,7179,"Land"
"2024-11-15","博康邨 博泰樓 (7座) 29樓 3室",300,381,7874,"Land"
"2024-11-14","青山道277號 五樓 277號",480,950,5053,"Land"
"2024-11-05","花園街181號 六樓 181號",288,687,4192,"Land"
"2024-11-12","安和園 安福大廈 二樓 D室",406,545,7450,"Land"
"2024-11-14","越秀廣場 秀明苑 (1座) 21樓 C室",505,448,11272,"Land"
"2024-11-11","新成中心 C座 1樓 6室",350,294,11905,"Land"
"2024-11-13","新都城 2期 7座 25樓 A室",570,441,12925,"Land"
"2024-11-04","南豐廣場 5座 11樓 G室",463.8,375,12368,"Land"
"2024-11-18","都會駅 2期 城中駅 7座 65樓 C室",725,503,14414,"Land"
"2024-11-15","碧湖花園 3座 26樓 E室",399.8,400,9995,"Land"
"2024-10-29","怡景閣 1樓 B室",699,437,15995,"Land"
"2024-11-14","柏蔚森 1期 柏蔚森I 5座 20樓 H室",731.6,385,19003,"Land"
"2024-11-14","泓景臺 3期 6座 19樓 A室",668,440,15182,"Land"
"2024-11-06","高爾夫．御苑 7座 1樓 D室",415,375,11067,"Land"
"2024-11-11","Oasis Kai Tak 1座 27樓 D室",918,485,18928,"Land"
"2024-11-18","愛蝶灣 7座 23樓 J室",483,484,9979,"Land"
"2024-11-07","柏蔚森 2期 柏蔚森II 2座 2樓 E室",649.6,384,16917,"Land"
"2024-11-04","黃金海灣 1期 意嵐 5B座 21樓 K室",232.7,206,11296,"Land"
"2024-11-12","嘉湖山莊 1期 樂湖居 13座 34樓 G室",478.8,548,8737,"Land"
"2024-11-11","嘉湖山莊 2期 賞湖居 1座 15樓 E室",375,448,8371,"Land"
"2024-11-14","恩安樓 三樓 C室",390,314,12420,"Land"
"2024-11-13","日出康城 1期 首都 奧斯陸 (5座-左翼) 11樓 C室",585,519,11272,"Land"
"2024-11-06","嘉湖山莊 1期 樂湖居 1座 11樓 H室",413.8,549,7537,"Land"
"2024-11-04","打鼓嶺道38號 八樓 38號",539,716,7528,"Land"
"2024-11-06","聯發大樓 四樓 26號",384,442,8688,"Land"
"2024-11-06","衙前圍大樓 五樓 A室",540,662,8157,"Land"
"2024-11-07","聯發大樓 六樓 26A號",348,363,9587,"Land"
"2024-11-12","Larchwood 8樓 F室",487.1,267,18243,"Land"
"2024-11-08","Larchwood 5樓 F室",467.7,267,17517,"Land"
"2024-11-08","Novo Land 3B期 Fiskars 1座 22樓 B室",393.83,303,12998,"Land"
"2024-11-14","泓景臺 3期 5座 55樓 B室",880,611,14403,"Land"
"2024-11-07","星凱．堤岸 5座 49樓 G室",711.3,347,20499,"Land"
"2024-11-14","曉柏峰 A座 21樓 A12室",594.78,345,17240,"Land"
"2024-11-01","Koko Hills 3B期 Koko Mare 8座 22樓 F室",653.5,334,19566,"Land"
"2024-11-18","雅濤閣 3座 15樓 G室",590,576,10243,"Land"
"2024-11-13","偉安大廈 A座 八樓 1號(後座)",410,459,8932,"Land"
"2024-11-15","金源洋樓 A座 8樓 6室",265,260,10192,"Land"
"2024-11-04","大埔大廈 15樓 D室",400,475,8421,"Land"
"2024-11-15","大興花園 2期 7座 8樓 G室",365,447,8166,"Land"
"2024-11-15","景峰豪庭 車位 地下 60號",56,NA,NA,"Land"
"2024-11-08","Novo Land 3B期 Fiskars 2B座 20樓 C室",593.9,468,12690,"Land"
"2024-11-08","St. George's Mansions 3座 7樓 C室",2140,732,29235,"Land"
"2024-11-07","天璽．天 1期 6座 38樓 A室",3113.8,909,34255,"Land"
"2024-11-07","天璽．天 1期 6座 38樓 C室",2780,907,30650,"Land"
"2024-11-08","維港滙 3期 1座 (1B) 8樓 A室",1148,524,21908,"Land"
"2024-11-13","港島南岸 3C期 Blue Coast II 3座 10樓 C室",960,464,20690,"Land"
"2024-11-15","同順興大廈 八樓 14室",293,278,10540,"Land"
"2024-11-12","太湖花園 1期 15座 19樓 C室",490,441,11111,"Land"
"2024-11-18","新葵芳花園 E座 21樓 3室",488,408,11961,"Land"
"2024-11-05","幗寶樓 三樓 C室",290,379,7652,"Land"
"2024-11-05","美景樓 2期 2座 二樓 16室",300,450,6667,"Land"
"2024-11-08","利奧坊．壹隅 1座 25樓 E室",695.52,288,24150,"Land"
"2024-11-11","麗裕大廈 21樓 E室",308.8,293,10539,"Land"
"2024-11-06","裕興大廈 4樓 A室",195,217,8986,"Land"
"2024-11-15","滙都 1期 滙都 I 1座 6樓 A09室",456.57,450,10146,"Land"
"2024-11-15","滙都 1期 滙都 I 1座 7樓 B01室",451.64,435,10383,"Land"
"2024-11-08","滙都 1期 滙都 I 2座 5樓 B02室",470.36,445,10570,"Land"
"2024-11-08","滙都 1期 滙都 I 2座 12樓 B06室",544.65,447,12185,"Land"
"2024-11-18","滙都 1期 滙都 I 3座 3樓 A09室",560.13,503,11136,"Land"
"2024-11-18","偉景閣 8樓 A室",360,287,12544,"Land"
"2024-11-14","怡廬 1座 3樓 B室",240,414,5797,"Land"
"2024-11-18","鯉景灣 D段 安澤閣 (15座) 16樓 C室",750,601,12479,"Land"
"2024-10-30","南豐新邨 8座 17樓 A室",608,570,10667,"Land"
"2024-11-05","藍天海岸 1期 5座 33樓 E室",575,492,11687,"Land"
"2024-10-31","豐盛苑 華盛閣 (B座) 31樓 18室",315,381,8268,"Land"
"2022-02-25","湖北街20-22號 六樓 22號",788,590,13356,"Land"
"2022-05-25","結志街14號 五樓 14號",960,460,20870,"Land"
"2024-11-05","天璽．天 1期 5座 35樓 A室",3000.67,929,32300,"Land"
"2024-11-07","名城 2期 盛薈 5座 15樓 SA室",1020,741,13765,"Land"
"2024-11-11","新港城 4期 H座 27樓 3室",485,338,14349,"Land"
"2024-11-11","富嘉花園 3座 21樓 J室",555,429,12937,"Land"
"2024-11-11","南灣 10座 18樓 D室",755,463,16307,"Land"
"2024-10-31","凱玥 6座 8樓 A室",4157.65,1626,25570,"Land"
"2024-11-01","天璽．天 1期 6座 33樓 D室",970.85,445,21817,"Land"
"2024-11-11","荃景花園 2期 12座 33樓 E室",556.8,551,10105,"Land"
"2024-11-11","宏光樓 C座 21樓 C3室",298,391,7621,"Land"
"2024-10-25","君譽峰 27樓 L室",530,250,21200,"Land"
"2024-11-15","嘉景花園 A座 七樓 B室",500,449,11136,"Land"
"2024-11-05","順泰大廈 13樓 B室",350,252,13889,"Land"
"2024-11-19","天盛苑 盛麗閣 (R座) 40樓 5室",496,650,7631,"Land"
"2024-11-15","荃錦中心 2座 26樓 H室",400,375,10667,"Land"
"2024-11-13","Koko Hills 2期 Koko Reserve 1座 17樓 C室",3565,1755,20313,"Land"
"2024-11-18","啟德1號 Il 大廈第3座 27樓 H室",580,375,15467,"Land"
"2024-11-12","囍滙 1期 5座 32樓 A室",4620,1804,25610,"Land"
"2024-11-08","Novo Land 3B期 Fiskars 2B座 21樓 C室",594.94,468,12712,"Land"
"2024-11-07","柏蔚森 2期 柏蔚森II 3座 9樓 P室",652.3,383,17031,"Land"
"2024-11-01","瑜悅 9樓 G室",485.26,350,13865,"Land"
"2024-11-01","瑜悅 16樓 G室",505.07,350,14431,"Land"
"2024-11-15","東環 1期 5A座 15樓 10室",570,483,11801,"Land"
"2024-11-07","黃金海灣 1期 意嵐 5B座 7樓 K室",248.2,182,13637,"Land"
"2024-11-12","匯璽 5期 匯璽III 地庫2 8671號",300,NA,NA,"Land"
"2024-11-13","灝景灣 3期 11座 13樓 C室",780,504,15476,"Land"
"2024-11-12","半山壹號 1期 半山徑9號 12樓 9號",3460,1975,17519,"Land"
"2024-11-12","半山壹號 車位 3樓 P71號",250,NA,NA,"Land"
"2024-11-12","華景山莊 車位 2樓(北) R96號",62,NA,NA,"Land"
"2024-11-14","置富花園 富澤苑 (H-18座) 20樓 F室",650,588,11054,"Land"
"2024-11-15","荃德花園 A座 26樓 D室",313,287,10906,"Land"
"2024-11-11","貝沙灣 6期 Bel-Air No. 8 6座 10樓 A室",2080,1126,18472,"Land"
"2024-11-15","順寧居 28樓 B室",450,326,13804,"Land"
"2024-11-01","瑜悅 12樓 H室",499.83,350,14281,"Land"
"2024-11-12","將軍澳中心 1期 5座 43樓 F室",870,684,12719,"Land"
"2024-11-14","龍譽 1B座 32樓 D室",605,357,16947,"Land"
"2024-11-01","瑜悅 11樓 H室",495.92,350,14169,"Land"
"2024-11-15","映灣園 3期 悅濤軒 9座 6樓 A室",868,912,9518,"Land"
"2024-11-05","黃金海灣 1期 意嵐 5A座 17樓 P室",358.7,317,11315,"Land"
"2024-11-14","天寰 天海匯3座 30樓 A室",1180,640,18438,"Land"
"2024-11-01","瑜悅 27樓 C室",609.54,350,17415,"Land"
"2024-11-13","將軍澳廣場 車位 地庫2 205號",132,NA,NA,"Land"
"2024-11-01","瑜悅 27樓 B室",611.9,350,17483,"Land"
"2024-11-14","日出康城 1期 首都 班芙 (1座-左翼) 11樓 C室",777,729,10658,"Land"
"2024-11-01","瑜悅 22樓 G室",521.47,350,14899,"Land"
"2024-11-11","翠鳴臺 29樓 C室",432,487,8871,"Land"
"2024-11-01","瑜悅 21樓 F室",503.57,343,14681,"Land"
"2024-11-01","瑜悅 11樓 G室",493,350,14086,"Land"
"2024-11-01","瑜悅 28樓 F室",532.3,343,15519,"Land"
"2024-11-01","黃金海灣 1期 意嵐 3座 5樓 A室",902.98,598,15100,"Land"
"2024-11-01","天璽．天 1期 5座 23樓 A3室",763.5,299,25535,"Land"
"2024-11-01","雨後 10樓 A室",616.06,454,13570,"Land"
"2024-10-23","翠屏花園 D座 18樓 8室",290,269,10781,"Land"
"2024-11-06","雲端 洋房 Premier 11",9434,2986,31594,"Land"
"2024-11-11","八號花園 4座 8樓 B室",380,431,8817,"Land"
"2024-11-11","海日灣II 9座 18樓 D室",1681.7,1019,16503,"Land"
"2024-11-14","泰峯 2A座 29樓 E室",543.3,337,16122,"Land"
"2024-10-25","基華樓 十樓 B室",500,573,8726,"Land"
"2024-10-25","筲箕灣道170號 五樓 B室",380,615,6179,"Land"
"2024-10-28","翠湖花園 2期 E座 24樓 8室",820,764,10733,"Land"
"2024-10-28","將軍澳中心 2期 2座 49樓 H室",730,465,15699,"Land"
"2024-10-28","Miami Quay 1期 1座 3樓 A室",1753.3,716,24487,"Land"
"2024-11-01","瑜悅 12樓 G室",502.97,350,14371,"Land"
"2024-10-28","欣盛苑 欣耀閣 (E座) 31樓 1室",372,554,6715,"Land"
"2024-10-31","錦豐苑 錦荷閣 (H座) 36樓 3室",445,422,10545,"Land"
"2024-11-11","星凱．堤岸 3座 43樓 E室",685.6,348,19701,"Land"
"2024-11-08","Double Coast 1期 Double Coast I 3座 11樓 B室",1262.9,627,20142,"Land"
"2024-11-18","錦豐苑 錦蘭閣 (J座) 28樓 1室",420,540,7778,"Land"
"2024-11-18","文苑樓 六樓 23室(1號)",620,850,7294,"Land"
"2024-11-15","海怡半島 2期 怡豐閣 (11座) 18樓 E室",773,633,12212,"Land"
